,0
139,0.6669245414138535
140,0.6644874575271538
141,0.6620582795201749
142,0.6596304041069451
143,0.6571974863729931
144,0.6547586980849293
145,0.6523285917709276
146,0.6498964728354022
147,0.6474399234519878
148,0.6449862082319512
149,0.6425381323068589
150,0.6400642650961431
151,0.6375345956395453
152,0.634962237464877
153,0.6323481419881202
154,0.6297030972060335
155,0.6270990302245038
156,0.6245391665107894
157,0.6220077628869776
158,0.6196237909404643
159,0.6173716484274734
160,0.6151358459109146
161,0.6131272556504466
162,0.6112278141280302
163,0.6085244528259095
164,0.6056687119032893
165,0.6039981948325681
166,0.6019320451640601
167,0.5992590122949307
168,0.5974527160637828
169,0.5955203003488657
170,0.5929679636947911
171,0.5910411614901988
172,0.5892047468519293
173,0.5868250214793026
174,0.5847696259042632
175,0.5830267493275838
176,0.5808938264953102
177,0.578672302546875
178,0.5768211401077116
179,0.5749409947537673
180,0.572767276772784
181,0.5706130886399762
182,0.5686732777492218
183,0.5667473402408825
184,0.564699201310114
185,0.5625518001020591
186,0.5604552140944594
187,0.5584527925810114
188,0.5564883379496599
189,0.5545418846704304
190,0.5525542354271714
191,0.5505546102520112
192,0.5485074029239484
193,0.5464526299477361
194,0.5443461243612211
195,0.5422252253313328
196,0.540106175972087
197,0.5380171169250463
198,0.5359056083873652
199,0.5338445974178155
200,0.5318923284841769
201,0.530189510627276
202,0.5285276834578739
203,0.5264774140351199
204,0.5234206834768915
205,0.5206269210355715
206,0.5188357621513264
207,0.5172546640112466
208,0.5150455491440151
209,0.5120161019173406
210,0.5093673920501818
211,0.5073907131689218
212,0.5052016531654626
213,0.5024036697412989
214,0.4992270069951514
215,0.496381336271782
216,0.49397567540753096
217,0.49149816587711703
218,0.48871105741965615
219,0.4854211421831278
220,0.48211745837582665
221,0.47887583138039713
222,0.47599273733885916
223,0.47341407658157025
224,0.4708215596096543
225,0.4681459779697664
226,0.46537120432430573
227,0.46256664320567015
228,0.46002381687787136
229,0.457890358875057
230,0.4560395970629725
231,0.4542665470034629
232,0.45263577805617317
233,0.4511467847335458
234,0.4497114427859633
235,0.44805411255820854
236,0.446188706550003
237,0.4439618752139312
238,0.4419899908652444
239,0.4405356756000332
240,0.43942339390108026
241,0.4384499671274794
242,0.43715353672048557
243,0.43554510444697236
244,0.43367905056001305
245,0.4320776712884085
246,0.4308968374781348
247,0.42998625765354936
248,0.42903715156442507
249,0.42770961961551335
250,0.426193660261064
251,0.4246866976718031
252,0.4234422184424336
253,0.4224177093725864
254,0.4214743524635035
255,0.42046745641755556
256,0.41930821747145214
257,0.4180635706049652
258,0.4167467617174184
259,0.41550647404542235
260,0.414397456688777
261,0.41338769840267053
262,0.4124285484551206
263,0.41149341901184094
264,0.4105342753203431
265,0.409504843987988
266,0.40840238296329706
267,0.4072233807078852
268,0.40605601752313786
269,0.4048931653543239
270,0.4037634024842167
271,0.40267011725273677
272,0.4016130905241359
273,0.40059344024564736
274,0.399627721286794
275,0.3987014517708702
276,0.39784523287973345
277,0.39713842788467746
278,0.39665212712147024
279,0.39646596613726365
280,0.3958767033049071
281,0.39484190663337365
282,0.3927067186952007
283,0.39074984160354304
284,0.3897851837597284
285,0.38954128268685456
286,0.38909360662862436
287,0.3877659022379503
288,0.38618417098002233
289,0.3849959153536991
290,0.384412858005116
291,0.38388166816447905
292,0.3829100351730716
293,0.38159507474726173
294,0.38040722807878585
295,0.37957878340691187
296,0.3789502315755848
297,0.3781900908798561
298,0.3771597423562976
299,0.37595740367118874
300,0.37486670796331123
301,0.37397330668570367
302,0.3732418966031983
303,0.37248832192281084
304,0.3715522988408871
305,0.3705101454247709
306,0.36942973128699347
307,0.3683872328716374
308,0.3674181480959843
309,0.36653419445814023
310,0.3657120013907665
311,0.3649080820284207
312,0.36411582461595104
313,0.3632172392504308
314,0.36230541092079155
315,0.3612777796807948
316,0.3602363872532132
317,0.3591663072328671
318,0.3581019372374663
319,0.3570704757503707
320,0.35608732966705103
321,0.3551407760998418
322,0.3541850889329283
323,0.3532317725878474
324,0.3522689097302678
325,0.35129837881273973
326,0.3503365652534773
327,0.34937486745565544
328,0.34841681680152303
329,0.3475198723060006
330,0.3466775462786821
331,0.3461550163127712
332,0.346228371900192
333,0.34770720635759716
334,0.3496029964759318
335,0.3500089300638781
336,0.3436608636524272
337,0.340036870702536
338,0.3423173260338399
339,0.3425370789796133
340,0.33875497736050264
341,0.3368349998816829
342,0.3385406878322977
343,0.33766798593390557
344,0.3342568200661242
345,0.3344772224199402
346,0.33514945521336514
347,0.33231363189651686
348,0.3311746549219257
349,0.33187166131226914
350,0.3301196121258353
351,0.3284625659367684
352,0.3286730636800955
353,0.32782408850483863
354,0.3260814934608354
355,0.3255826636131942
356,0.3253166063849469
357,0.32396759759526117
358,0.32284392297613596
359,0.32258801588961145
360,0.3217614067548186
361,0.32045935726561325
362,0.3197655930424055
363,0.3193137566878403
364,0.3182639384072538
365,0.3171660014070364
366,0.31650801601490386
367,0.31591768633368167
368,0.3149113938810448
369,0.31392804518505707
370,0.31324116816934294
371,0.31255362798801084
372,0.3116206514109749
373,0.3106607819441502
374,0.3098818702772073
375,0.30914146413719734
376,0.3083347976427467
377,0.3073735245217554
378,0.3064993770247818
379,0.30570988813411826
380,0.30495100289492905
381,0.30411168537262634
382,0.3031805369655512
383,0.3022677068730683
384,0.3014890788223554
385,0.300797767403697
386,0.30005769106006946
387,0.29913770443780174
388,0.2982319118754107
389,0.29733829471751566
390,0.29648814599862894
391,0.2957342443333592
392,0.2949250865647596
393,0.29401879361328837
394,0.2931796824837557
395,0.29227046621249403
396,0.2914152363976279
397,0.2906173388974027
398,0.28981183792551785
399,0.28904545622416905
400,0.2882780904505208
401,0.2874474596791285
402,0.2866206205118586
403,0.28574352305315465
404,0.28495661230961666
405,0.28406506868865955
406,0.28325793897066903
407,0.2824101834301838
408,0.2816296554059552
409,0.28088118907860465
410,0.28035936882475676
411,0.2799686232502162
412,0.2797767661634331
413,0.27959700387230974
414,0.279558657607543
415,0.2786253106695512
416,0.2773658306906084
417,0.2752611415022006
418,0.273441992558474
419,0.27251362652295086
420,0.27253221440596126
421,0.27269839757124564
422,0.27206633402836444
423,0.27089838109352843
424,0.26920438441515854
425,0.2678890420873238
426,0.26708943922081757
427,0.26672040738986036
428,0.2666134597667599
429,0.26609400563670327
430,0.2652144499095371
431,0.2639436536179803
432,0.26271207701738747
433,0.2617121030237033
434,0.26109888436959416
435,0.2607389991170274
436,0.26031827434472515
437,0.2598260831079722
438,0.25885394426329716
439,0.2578897579040712
440,0.2568002944413683
441,0.255858102094197
442,0.2550817641492388
443,0.2544284772298965
444,0.25396933778154107
445,0.2534100186372309
446,0.2528784446085272
447,0.25224199906710926
448,0.2514233899156488
449,0.25044246931512854
450,0.24948335525941848
451,0.24854907090956257
452,0.24767459404090852
453,0.24691204327576857
454,0.2461933543790713
455,0.24552447983120354
456,0.24495929535513936
457,0.24440291792228072
458,0.24400755053830095
459,0.24381934384652185
460,0.24360418841213377
461,0.24376346966424103
462,0.24362326035991713
463,0.2433075346786053
464,0.24141781514069818
465,0.2395301822564858
466,0.23785478295930818
467,0.23700538218174141
468,0.23704541755434164
469,0.23713566235956923
470,0.2372460360370977
471,0.2363542550358501
472,0.23506032455519146
473,0.23342469025016424
474,0.23228753484370124
475,0.23177557223804565
476,0.23162990735199918
477,0.23179823325825516
478,0.2312163071900329
479,0.23026118251387315
480,0.22892692718417787
481,0.2278343287357072
482,0.22706088143214334
483,0.22669130003512075
484,0.22657349726686973
485,0.2261531967036144
486,0.22554993820838581
487,0.22467266408197836
488,0.22367736722010306
489,0.22263818158093687
490,0.22189718440786607
491,0.22132812629114204
492,0.22079600581222109
493,0.220390605304469
494,0.21995982361783023
495,0.21948155790658366
496,0.21887990055137144
497,0.21827988336816648
498,0.2175055124179306
499,0.21684095874401024
500,0.21607247195696502
501,0.21531602446797335
502,0.21448547303278984
503,0.21375050676471902
504,0.2130035303015519
505,0.2123242773514785
506,0.21165910491131834
507,0.21103125537233605
508,0.21041977349167995
509,0.20983796473068247
510,0.20928611178302664
511,0.20895526662286448
512,0.20880227729031317
513,0.2090407927990661
514,0.2091021322025289
515,0.2096739894547227
516,0.20925425131072
517,0.2089516478059391
518,0.20695678657033492
519,0.2049048054630151
520,0.2029886614203209
521,0.20231456604889841
522,0.20264082983860507
523,0.20298962398372036
524,0.2030045959817607
525,0.20173327920156023
526,0.20029391720637138
527,0.19906950915521976
528,0.19843060207623903
529,0.1982816309910721
530,0.19825209035414382
531,0.19806699030290054
532,0.19739082927158186
533,0.19647021238307363
534,0.19546962544191154
535,0.19471164804907515
536,0.19424232994856042
537,0.194015220906127
538,0.19389157243283242
539,0.1937132364133203
540,0.19336657485880543
541,0.19273732407886782
542,0.19205585000254266
543,0.1911574374324984
544,0.19034556510445588
545,0.18967811312436483
546,0.18913162415221504
547,0.18868568592478108
548,0.18838181856961908
549,0.18814511622308364
550,0.1879046443667639
551,0.18780457482802176
552,0.18754211161356132
553,0.18730092669664203
554,0.18671196560543454
555,0.18607088748809372
556,0.18528857422624703
557,0.18473259642379575
558,0.18393349926822392
559,0.18333497627192458
560,0.18269401897373092
561,0.18208920308393922
562,0.18158256088888272
563,0.18111067886958965
564,0.1806185188864486
565,0.180200664990605
566,0.1798291963147346
567,0.17948171708241273
568,0.17925627552864076
569,0.17909500688446048
570,0.17911950514457392
571,0.17946878979255865
572,0.18072172737368283
573,0.18150579215946683
574,0.18334429537505256
575,0.182541588047431
576,0.18105877044312524
577,0.17705038268691134
578,0.174735922303454
579,0.17502185160729303
580,0.17673456996409612
581,0.1780905996475579
582,0.1767508959370399
583,0.17448210200584693
584,0.17240368889160865
585,0.17240169477482772
586,0.17368880998554656
587,0.1737736799160844
588,0.17244459190033115
589,0.17053563012428072
590,0.16991325707675317
591,0.1704147832606348
592,0.17060156980761892
593,0.16997646282074352
594,0.16878314572731948
595,0.1679087887962641
596,0.16760833143664322
597,0.1675480802394186
598,0.16731974350014953
599,0.16676328264753643
