,0,1,2
42,0.00010161612404200361,0.9998628174943869,3.556638157099151e-05
43,0.01346049419747588,0.9548709884869181,0.03166851731560587
44,0.15392448620343233,0.8143294617877423,0.03174605200882549
45,0.003650350365927457,0.9963095763791466,4.007325492596793e-05
46,0.04141652195617946,0.9584992965841846,8.41814596359648e-05
47,0.0733735006634974,0.8728155454797472,0.053810953856755495
48,0.0751907256994306,0.8849441850806031,0.03986508921996609
49,0.012537504301901831,0.9844783427105382,0.002984152987559873
50,0.13148323302710666,0.8683794317221528,0.0001373352507404318
51,0.01994383130771328,0.9798216672760743,0.00023450141621224983
52,0.11754524627471967,0.8785012253454185,0.003953528379861947
53,0.21489010862367372,0.7844967071513442,0.0006131842249819272
54,0.12337385132491015,0.8736965955109696,0.0029295531641202574
55,0.006224264631350524,0.9829788038372244,0.010796931531425287
56,0.6818659897072661,0.30985191210146884,0.008282098191265052
57,0.0006521354089607368,0.9975170203095407,0.001830844281498531
58,0.027515484834946473,0.9401474109386934,0.0323371042263601
59,0.006566097328996916,0.9876440520034316,0.005789850667571532
60,0.004897827416019001,0.8055143509302275,0.1895878216537536
61,0.0694997863282144,0.926383181232804,0.0041170324389815565
62,0.00415406896243252,0.9480567150974597,0.04778921594010772
63,0.2312376713406139,0.7619045708148683,0.0068577578445178635
64,1.756959271523399e-09,1.8745820852176648e-09,0.9999999963684587
65,7.0346630896136e-46,1.8454833497160025e-40,1.0
66,2.6603578392767463e-07,4.735805200737511e-07,0.9999992603836959
67,9.980523008144705e-19,5.395871429234573e-17,1.0
68,5.968791164669583e-14,1.668627908462035e-11,0.9999999999832541
69,1.4557386041314904e-28,2.846029843133541e-26,1.0
70,0.00013121294427635312,0.010023610825131934,0.9898451762305917
71,0.048473506256231084,0.061491902055086936,0.890034591688682
72,1.035910101665218e-07,9.282329885127371e-07,0.9999989681760013
73,9.674819329905499e-26,9.91977412038741e-21,1.0
74,6.60452160635227e-30,7.696026953155541e-26,1.0
75,0.06302011946750975,0.008282158958840664,0.9286977215736496
76,0.0001615604145083161,0.018935700192157342,0.9809027393933345
77,2.206823080741121e-25,1.0119775573189648e-22,1.0
78,0.005532269500902985,0.0699454906871631,0.9245222398119339
79,3.3948206536398643e-06,4.889361352266579e-06,0.9999917158179941
80,0.0025863657958246303,0.024331408074420663,0.9730822261297547
81,0.001295950467795788,0.001128945642102678,0.9975751038901015
82,1.3452927342443826e-08,2.9179882642318955e-07,0.9999996947482462
83,3.8387037174744035e-11,2.8146361713689187e-10,0.9999999996801494
84,1.957009791157272e-05,0.0004065078468460171,0.9995739220552424
85,1.0163819135061523e-11,2.2658780579432625e-10,0.9999999997632483
86,7.116967891130695e-09,7.638629758078201e-09,0.9999999852444024
87,3.086073759049601e-05,0.00010459666488363177,0.9998645425975259
88,0.0032250791393117115,0.06940046925862783,0.9273744516020604
89,3.7432990516474397e-29,8.646163248111408e-26,1.0
90,8.427959403729687e-10,2.4987287656471475e-09,0.9999999966584754
91,0.00012478530151182175,0.00043031299269347605,0.9994449017057947
92,0.12406602551882122,0.6431251012024405,0.23280887327873825
93,7.760203662995694e-15,5.431819609552448e-13,0.9999999999994491
94,2.6597486461661797e-12,1.857851725631814e-10,0.9999999998115552
